Id,patient_id,avg_0,avg_1,avg_2,avg_3,avg_4,avg_5,avg_6,avg_7,avg_8,avg_9,avg_10,avg_11,avg_12,avg_13,avg_14,avg_15,file_size,result
300346,3,4.07715e-06,0.148146,0.096868,-0.238892,0.0251784,0.0939132,0.00424639,-0.0503155,-0.186957,-0.0401112,0.115846,-0.0386902,0.232638,0.157942,0.307518,-0.0678879,5600201,0
300347,3,-8.76872e-07,0.138687,0.0991287,-0.226929,0.024898,0.0912579,0.00933257,-0.0443333,-0.186797,-0.0426049,0.111857,-0.0328337,0.216643,0.146782,0.292621,-0.0603039,5622040,0
300348,3,4.14225e-06,0.143221,0.109833,-0.213617,0.0390141,0.101721,0.010651,-0.0363966,-0.194963,-0.0548566,0.0996184,-0.0376641,0.211746,0.137726,0.280299,-0.0609255,5593037,0
300349,3,1.83309e-06,0.106502,0.0803924,-0.207911,0.0262236,0.0844541,0.00577772,-0.0465577,-0.177802,-0.0456634,0.10295,-0.0208843,0.215629,0.150915,0.28943,-0.0406781,5509439,0
300034,3,6.70369e-07,0.151916,0.0772548,-0.199292,-0.000334015,0.0463625,-0.0212451,-0.0424747,-0.130924,-0.00403732,0.118042,0.000261438,0.174212,0.116403,0.221428,-0.0681966,5249499,0
300034,3,5.76782e-07,0.0900456,0.049816,-0.0897593,0.00815784,0.0391119,3.88916e-05,-0.0249086,-0.0974505,-0.0215547,0.0553408,-0.0152006,0.10333,0.0677578,0.137308,-0.0363369,3792323,1
300350,3,3.23893e-06,0.158114,0.098696,-0.259865,0.0364842,0.101737,0.0019877,-0.0544622,-0.190696,-0.0408988,0.123024,-0.0329589,0.240295,0.154306,0.300612,-0.0652802,5414324,0
300351,3,-1.08032e-06,0.157089,0.10331,-0.236501,0.029012,0.0859158,-0.00104147,-0.0508357,-0.190722,-0.0489885,0.117329,-0.024129,0.229711,0.15856,0.291971,-0.0612198,5511436,0
300352,3,-1.52588e-06,0.154243,0.106425,-0.229201,0.024443,0.0920723,0.00765598,-0.0407051,-0.190489,-0.0542888,0.107292,-0.0288214,0.217953,0.143306,0.291852,-0.0583036,5513162,0
300353,3,-2.27865e-06,0.171283,0.10846,-0.236632,0.0270719,0.0780609,-0.000751994,-0.0492108,-0.189705,-0.0451471,0.114404,-0.0364628,0.223469,0.147961,0.303998,-0.0611408,5507053,0
300354,3,4.59188e-06,0.15645,0.104273,-0.238844,0.023529,0.0849821,0.00407678,-0.0461685,-0.180737,-0.0313521,0.112807,-0.0346989,0.230534,0.14804,0.289984,-0.0668,5514493,0
300355,3,-2.00602e-06,0.128652,0.0969589,-0.209819,0.0202281,0.0828988,0.00549766,-0.0383012,-0.175837,-0.0438703,0.0954662,-0.0289775,0.204143,0.139587,0.264365,-0.0502967,5513841,0
300356,3,-3.5848e-06,0.170418,0.121693,-0.249581,0.0282305,0.0948494,-0.00184528,-0.0452766,-0.211686,-0.0587838,0.123702,-0.0382295,0.242699,0.169313,0.319999,-0.0715224,5569440,0
300357,3,-2.03451e-08,0.133539,0.0990022,-0.226792,0.0269442,0.0771336,0.00701228,-0.0410713,-0.183212,-0.0411932,0.113968,-0.0205871,0.218837,0.146252,0.277797,-0.0594774,5624381,0
300358,3,-7.12077e-09,0.147539,0.100677,-0.255197,0.0255064,0.0923339,0.000988804,-0.0599837,-0.203907,-0.0793018,0.113096,-0.0262263,0.254322,0.201156,0.335883,-0.0512688,5534667,0
300359,3,-1.58335e-06,0.13341,0.0889085,-0.246322,0.0303136,0.0974721,0.0105323,-0.0557279,-0.192365,-0.0966148,0.118225,-0.027124,0.256606,0.18701,0.308097,-0.0399727,5445644,0
300035,3,7.97526e-07,0.152813,0.0883422,-0.183862,0.00877086,0.051417,-0.0130173,-0.0400204,-0.137695,-0.0240715,0.0917044,-0.015371,0.175405,0.114378,0.216463,-0.0606746,5241750,0
300035,3,-4.04867e-07,0.137597,0.0807457,-0.165107,0.0118453,0.0546213,-0.00810808,-0.0418909,-0.144053,-0.0305084,0.0952966,-0.0150576,0.169709,0.119434,0.213734,-0.05773,5311038,1
300360,3,1.0203e-06,0.130212,0.0946705,-0.225563,0.0338155,0.0994975,0.0195849,-0.0551386,-0.193453,-0.0743223,0.0972671,-0.0297158,0.224618,0.174573,0.30339,-0.0523611,5405665,0
300361,3,-1.0376e-07,0.118184,0.0734087,-0.140993,0.0157033,0.0522114,0.00081451,-0.0318203,-0.126867,-0.0323915,0.0715754,-0.0226619,0.148509,0.0984797,0.185005,-0.0462374,5119049,0
300362,3,1.44043e-06,0.127449,0.0782083,-0.142134,0.00736238,0.0520493,-0.00236186,-0.0320709,-0.12921,-0.036296,0.0763161,-0.0138969,0.153332,0.101504,0.194316,-0.0555797,5242657,0
300363,3,-1.26139e-07,0.142111,0.0942731,-0.194054,0.00858336,0.0640344,-0.00446344,-0.0372028,-0.164805,-0.0272986,0.109999,-0.00732276,0.18817,0.119656,0.241326,-0.0686659,5541044,0
300364,3,2.68555e-07,0.130105,0.0806777,-0.175723,0.00693707,0.0528595,-0.00707357,-0.0439742,-0.144417,-0.0208045,0.0972485,-0.0112709,0.182022,0.119971,0.230947,-0.0600947,5440743,0
300365,3,-1.18408e-06,0.123416,0.0834535,-0.146854,0.0154422,0.060729,-0.00351564,-0.0328344,-0.144721,-0.0370885,0.0763958,-0.0154344,0.164083,0.111502,0.20315,-0.0566131,5240758,0
300366,3,-5.90006e-07,0.135858,0.0779544,-0.172348,0.0140342,0.067086,-0.00360854,-0.0466949,-0.143404,-0.0210598,0.0965612,-0.0117602,0.192237,0.118512,0.228317,-0.0647763,5456632,0
300367,3,6.91732e-07,0.12385,0.0828197,-0.145154,0.0096456,0.0506333,-0.0043472,-0.0340951,-0.128039,-0.0303407,0.07672,-0.0255675,0.165003,0.1083,0.199878,-0.05463,5228979,0
300368,3,2.19727e-07,0.124545,0.0728176,-0.166803,0.0119664,0.0524243,-0.00344151,-0.0358452,-0.135249,-0.0271743,0.0842703,-0.018071,0.161649,0.115458,0.20752,-0.0458299,5226034,0
300369,3,-6.12895e-07,0.12383,0.0666161,-0.162732,0.00851629,0.0461593,-0.0047632,-0.028796,-0.122724,-0.0228497,0.0851506,-0.0128081,0.142024,0.107378,0.187529,-0.048045,5265790,0
300036,3,-5.28463e-07,0.147238,0.0821291,-0.175504,0.00591207,0.0496912,-0.0110588,-0.036184,-0.130292,-0.0225039,0.093416,-0.0192339,0.160601,0.107704,0.206091,-0.0582049,5228892,0
300036,3,6.45955e-07,0.127671,0.0709758,-0.142573,0.00726274,0.0501534,-0.0145514,-0.0400493,-0.116316,-0.0193913,0.0828756,-0.0188783,0.154066,0.10327,0.196176,-0.0555798,5246355,1
300370,3,4.69971e-07,0.129508,0.0757425,-0.163266,0.00705885,0.0492543,-0.0138003,-0.0375114,-0.138385,-0.0263295,0.0852003,-0.011451,0.170255,0.120264,0.219313,-0.0521034,5267890,0
300371,3,-1.31836e-06,0.12147,0.0731334,-0.176369,0.00476192,0.0511294,-0.0161913,-0.0424746,-0.13223,-0.0163954,0.108672,-0.0170287,0.182668,0.124526,0.222758,-0.0542116,5384875,0
300372,3,1.8158e-07,0.121121,0.0737257,-0.184142,0.0122246,0.0481551,-0.0204377,-0.0497032,-0.122297,-0.00466306,0.0904318,-0.0155795,0.185089,0.120363,0.212063,-0.0482498,5346220,0
300373,3,1.48519e-07,0.114445,0.0642032,-0.16274,0.00344534,0.0472162,-0.0104534,-0.043609,-0.129024,-0.0126614,0.102674,-0.0135948,0.172809,0.121833,0.217067,-0.0519012,5429452,0
300374,3,-6.57145e-07,0.116037,0.0731087,-0.158714,0.00736594,0.0433834,-0.00318019,-0.0329786,-0.11343,-0.0183633,0.0801127,-0.015949,0.157297,0.0995908,0.187609,-0.0497378,5237891,0
300375,3,-8.49406e-07,0.110895,0.0740255,-0.133042,0.0131501,0.0491212,-0.00185903,-0.0303669,-0.127092,-0.0346009,0.0684498,-0.0214743,0.145868,0.101242,0.188689,-0.0441503,5108770,0
300376,3,-5.25411e-07,0.102383,0.0553663,-0.113972,0.0109289,0.0412296,-0.00752111,-0.0334217,-0.100551,-0.0212618,0.0608632,-0.0184541,0.123187,0.0873075,0.16113,-0.0428469,5080222,0
300377,3,-4.55729e-07,0.115984,0.0758705,-0.147851,0.00947856,0.0452027,-0.0124583,-0.0369784,-0.126895,-0.0218589,0.0847704,-0.0258324,0.16475,0.112482,0.205141,-0.0558591,5228598,0
300378,3,4.67936e-07,0.121809,0.0730462,-0.152505,0.00693387,0.0476257,-0.0107877,-0.0380668,-0.11905,-0.0242504,0.0848914,-0.0169345,0.152817,0.105825,0.194158,-0.0498126,5186369,0
300379,3,6.53076e-07,0.142049,0.0878927,-0.218448,0.021643,0.0759044,0.00334691,-0.0494422,-0.143818,-0.0315763,0.0874637,-0.0295091,0.206782,0.141175,0.251067,-0.0565796,5439908,0
300037,3,1.07015e-06,0.158233,0.090709,-0.185529,0.0164132,0.0607342,-0.00158851,-0.0367545,-0.160888,-0.0360199,0.0918714,-0.0245116,0.169941,0.11716,0.23115,-0.0586037,5294463,0
300037,3,1.80054e-06,0.258026,0.176531,-0.293439,-0.00965388,0.0797553,0.0703348,-0.13303,-0.219767,-0.07597,0.124958,-0.0195155,0.200464,0.170994,0.324907,-0.18006,6457777,1
300380,3,-4.58781e-07,0.138229,0.0892355,-0.215968,0.0306871,0.0934027,0.000418726,-0.0551429,-0.172831,-0.0364667,0.100955,-0.0189309,0.200224,0.151296,0.264699,-0.0598033,5572718,0
300381,3,4.70988e-07,0.12363,0.0765971,-0.16737,0.0219983,0.0742185,0.0019615,-0.0488824,-0.152044,-0.0411247,0.0780581,-0.0269691,0.189001,0.123955,0.230842,-0.0415093,5529935,0
300382,3,1.3265e-06,0.175679,0.112359,-0.254558,0.0161088,0.0881892,0.010227,-0.0898818,-0.182047,-0.0459725,0.115971,-0.0269912,0.230551,0.183161,0.302078,-0.0960233,5911224,0
300383,3,-2.31527e-06,0.260099,0.1897,-0.333875,-0.00725299,0.10279,0.0906105,-0.157375,-0.246184,-0.0965922,0.142901,-0.0175017,0.231963,0.205567,0.379278,-0.198795,6721271,0
300384,3,2.39461e-06,0.231701,0.183883,-0.296506,0.0044666,0.0933894,0.0766831,-0.121587,-0.238439,-0.0818414,0.125517,-0.0195495,0.207611,0.17362,0.353804,-0.175342,6636007,0
300385,3,2.77201e-07,0.131805,0.0745584,-0.160172,0.0132338,0.054134,-0.00593386,-0.0327283,-0.126628,-0.0271757,0.0836787,-0.0208325,0.152787,0.1049,0.195092,-0.0537619,5186861,0
300386,3,-4.66919e-07,0.113454,0.0643539,-0.136016,0.00868357,0.0467794,-0.00772907,-0.0350967,-0.110795,-0.0212868,0.0719548,-0.0199878,0.135051,0.0944168,0.169337,-0.0458634,5126828,0
300387,3,8.36182e-07,0.103946,0.0610774,-0.136725,0.0130503,0.0497172,-0.00217161,-0.0276579,-0.102688,-0.0238135,0.066534,-0.0206712,0.125038,0.0826745,0.162507,-0.0425924,5110059,0
300388,3,8.52458e-07,0.116521,0.0678636,-0.145095,0.0126704,0.0524747,-0.00315101,-0.0325499,-0.120812,-0.0273301,0.0699498,-0.0135959,0.14073,0.0929965,0.179499,-0.0452246,5107444,0
300389,3,1.02743e-07,0.120616,0.0800512,-0.183974,0.0132326,0.0577373,-0.00358203,-0.0433213,-0.140408,-0.0233486,0.0960086,-0.0137073,0.173535,0.118843,0.224749,-0.0488339,5421627,0
300038,3,8.54492e-08,0.171609,0.0876046,-0.191745,0.0176202,0.0647837,-0.00332826,-0.0370464,-0.154754,-0.0418918,0.0893722,-0.0287543,0.175692,0.12102,0.228733,-0.0636116,5237050,0
300038,3,1.49943e-06,0.190689,0.129934,-0.213205,0.000154215,0.0524672,0.0349494,-0.0768904,-0.174746,-0.0549403,0.0908284,-0.0162128,0.16853,0.130868,0.260336,-0.113003,6243045,1
300390,3,-2.43327e-06,0.114027,0.0859463,-0.232206,0.0467583,0.106106,0.00479185,-0.0621596,-0.188667,-0.0439818,0.110176,-0.0293109,0.227605,0.166153,0.294785,-0.0518074,5663995,0
300391,3,2.38749e-06,0.163185,0.114155,-0.251485,0.0405527,0.0933349,0.00289277,-0.050279,-0.200105,-0.0539055,0.122028,-0.0334123,0.238019,0.159811,0.314348,-0.067196,5504240,0
300392,3,3.60107e-07,0.161119,0.112351,-0.233567,0.029746,0.0923013,-0.0022295,-0.0467124,-0.196205,-0.0484648,0.101455,-0.0328713,0.230976,0.156263,0.288595,-0.0583403,5529953,0
300393,3,2.64486e-08,0.153759,0.108854,-0.241005,0.0227373,0.08801,-0.0037971,-0.0580433,-0.196266,-0.0389247,0.12506,-0.0295748,0.241702,0.166759,0.312859,-0.064969,5506253,0
300394,3,1.15458e-06,0.143527,0.0988688,-0.258823,0.0355853,0.101251,0.00701491,-0.0601281,-0.225674,-0.0534433,0.130907,-0.0292994,0.26271,0.182912,0.353378,-0.044944,5564825,0
300395,3,6.9224e-07,0.137589,0.0953507,-0.267615,0.0217277,0.0884387,-0.00259934,-0.0650973,-0.198125,-0.0762753,0.126715,-0.0167056,0.266128,0.197086,0.326082,-0.0363263,5423038,0
300396,3,-2.71606e-06,0.14108,0.0919783,-0.230622,0.0163867,0.0683193,0.000507332,-0.0498154,-0.184145,-0.0649553,0.119124,-0.0161108,0.231878,0.171085,0.29108,-0.0482456,5408139,0
300397,3,-1.78223e-06,0.13736,0.0941489,-0.209923,0.0234934,0.0848897,0.000541311,-0.0398089,-0.1692,-0.0348572,0.0985298,-0.0272493,0.190691,0.135872,0.257391,-0.0566054,5537654,0
300398,3,3.007e-06,0.143186,0.092649,-0.220585,0.0264887,0.075361,0.00111211,-0.0488212,-0.177036,-0.0443084,0.104831,-0.0334605,0.216593,0.153003,0.285615,-0.060168,5549281,0
300399,3,3.62752e-06,0.177289,0.123227,-0.277427,0.034281,0.101127,0.00897776,-0.0521272,-0.223075,-0.0467435,0.140291,-0.037854,0.258861,0.176608,0.336529,-0.0786854,5556156,0
300039,3,-6.75456e-07,0.149104,0.0790955,-0.18758,0.010066,0.0519092,-0.00925849,-0.041442,-0.131434,-0.0296163,0.0872784,-0.0220005,0.175371,0.126695,0.222379,-0.05525,5327660,0
300039,3,-8.11768e-07,0.172977,0.113479,-0.199914,0.011312,0.0654539,0.0287694,-0.0662344,-0.164576,-0.0507492,0.0873707,-0.0187628,0.170967,0.121895,0.247633,-0.0943069,6239125,1
300003,3,6.4977e-07,0.0867827,0.048725,-0.108675,0.00887967,0.0336585,-0.0072584,-0.020512,-0.0804556,-0.0144801,0.0503412,-0.0137205,0.097009,0.0659948,0.127459,-0.0320631,4970745,0
300003,3,-1.33464e-06,0.193504,0.116199,-0.235856,0.0273785,0.0881071,0.00432822,-0.0415292,-0.202949,-0.0480574,0.110111,-0.0368716,0.223018,0.146214,0.28965,-0.0679258,5414175,1
300400,3,7.44629e-07,0.156547,0.107086,-0.24696,0.0347327,0.0916275,0.00544335,-0.0470796,-0.194938,-0.0381547,0.113743,-0.0358415,0.225466,0.153195,0.302782,-0.0725193,5412760,0
300401,3,-3.32642e-07,0.146278,0.102842,-0.250166,0.0412,0.112988,0.0146682,-0.0417212,-0.200153,-0.052939,0.110422,-0.0404038,0.237052,0.157646,0.296624,-0.0641617,5460561,0
300402,3,3.8798e-06,0.159914,0.107334,-0.26222,0.0277028,0.0967405,-0.00821932,-0.0553496,-0.193523,-0.0335031,0.123611,-0.0321072,0.232846,0.167453,0.315905,-0.0637287,5494769,0
300403,3,-7.1818e-07,0.159548,0.107593,-0.227659,0.0209682,0.0975203,0.00202976,-0.0512303,-0.198091,-0.0474136,0.115901,-0.0231289,0.229408,0.152909,0.291465,-0.0671071,5559813,0
300404,3,1.69881e-06,0.1661,0.0985027,-0.226902,0.0234221,0.0795411,0.00563899,-0.0486793,-0.181272,-0.0437009,0.110572,-0.0258736,0.208192,0.14037,0.281577,-0.0627238,5383929,0
300405,3,3.86556e-07,0.180211,0.110632,-0.244811,0.0329632,0.10402,0.00910155,-0.0403164,-0.193229,-0.0538958,0.112091,-0.0360695,0.225442,0.141035,0.293285,-0.0679542,5443473,0
300406,3,2.0874e-06,0.17371,0.107779,-0.241243,0.0213448,0.0881618,-0.00346459,-0.0490765,-0.187976,-0.0443622,0.118639,-0.0276177,0.244142,0.16009,0.296153,-0.0758633,5498546,0
300407,3,-9.39941e-07,0.180145,0.114107,-0.24026,0.0252322,0.0824728,0.00863333,-0.0449704,-0.196519,-0.0521949,0.112688,-0.034195,0.235024,0.151552,0.29856,-0.0734755,5516324,0
300408,3,1.8514e-06,0.164864,0.0985653,-0.245781,0.0359667,0.0948449,0.00866923,-0.051032,-0.195077,-0.0495033,0.122207,-0.0345384,0.23162,0.154281,0.296827,-0.063484,5583239,0
300409,3,9.93856e-07,0.164437,0.103779,-0.205832,0.00177164,0.050122,0.00855726,-0.0507705,-0.164033,-0.0323988,0.106799,-0.018516,0.184774,0.130674,0.266626,-0.0751556,5572144,0
300040,3,-1.18001e-07,0.152826,0.0798668,-0.17873,0.00653781,0.0465798,-0.00548279,-0.0370634,-0.141545,-0.025909,0.0898376,-0.0155243,0.164024,0.11278,0.212851,-0.0554119,5299225,0
300040,3,1.1027e-06,0.162592,0.102675,-0.194494,0.020204,0.0718879,0.0214268,-0.0517275,-0.154043,-0.0558713,0.0783425,-0.026592,0.177147,0.12391,0.238479,-0.0707473,5903102,1
300410,3,-1.29598e-06,0.229769,0.170828,-0.261012,-0.00706131,0.0622043,0.0505516,-0.0779297,-0.243194,-0.0670589,0.144205,-0.00552898,0.204243,0.150004,0.39851,-0.141763,6511275,0
300411,3,-1.89616e-06,0.228444,0.159405,-0.259828,-0.00885377,0.0514367,0.0507105,-0.0851931,-0.227857,-0.0644962,0.147032,-0.00563872,0.199051,0.156379,0.36779,-0.141415,6480963,0
300412,3,5.1473e-07,0.190242,0.135256,-0.226495,0.0051786,0.0597191,0.023461,-0.0637346,-0.19502,-0.0506072,0.115709,-0.0114469,0.196742,0.144193,0.310176,-0.109977,6381941,0
300413,3,-9.06881e-07,0.173333,0.111701,-0.217429,0.00349143,0.0614142,0.0242994,-0.0570054,-0.166362,-0.0384834,0.104779,-0.0164163,0.184196,0.129431,0.27002,-0.0888095,6312707,0
300414,3,1.79545e-06,0.171754,0.10756,-0.207235,0.00991727,0.0590337,0.00564993,-0.0545227,-0.164279,-0.0365048,0.109391,-0.0195757,0.181774,0.135211,0.265794,-0.0897544,6230410,0
300415,3,1.55436e-06,0.170674,0.0944088,-0.2083,0.0179202,0.0701203,-0.00535522,-0.0430344,-0.170425,-0.0288534,0.111263,-0.0178609,0.203284,0.134024,0.256237,-0.0765298,5546138,0
300416,3,-9.96908e-08,0.17137,0.0937712,-0.225218,0.0203133,0.0727915,0.00106092,-0.0431135,-0.176995,-0.0444537,0.112016,-0.0236492,0.220282,0.142341,0.270738,-0.0641365,5596830,0
300417,3,7.5887e-07,0.148131,0.0926801,-0.194052,0.017117,0.0671048,-0.00989089,-0.0514642,-0.170534,-0.0293492,0.114055,-0.0161171,0.208567,0.142158,0.267632,-0.0740203,5681025,0
300418,3,-6.31714e-07,0.173653,0.101099,-0.208832,0.0208796,0.0767076,0.00240884,-0.0447452,-0.175205,-0.043542,0.100945,-0.0288911,0.207308,0.134791,0.259094,-0.0729713,5438510,0
300419,3,-4.57764e-08,0.128792,0.0748366,-0.150861,0.00952408,0.0535168,-0.00194197,-0.0331572,-0.137218,-0.0304535,0.0787094,-0.0246837,0.154138,0.112399,0.198129,-0.0533258,5190858,0
300041,3,7.1106e-07,0.157342,0.0876337,-0.190568,0.0140627,0.0564461,-0.00389568,-0.0361005,-0.154346,-0.0342592,0.0887571,-0.0266093,0.186567,0.128033,0.233174,-0.0601829,5294502,0
300041,3,1.01013e-06,0.108838,0.0656666,-0.134091,0.00906301,0.0424679,0.00112821,-0.0213045,-0.10375,-0.027167,0.0633993,-0.0208283,0.132566,0.0887882,0.165238,-0.0427705,5078956,1
300420,3,-1.21257e-06,0.147643,0.0872592,-0.171071,0.00439535,0.0530586,-0.0107263,-0.0416124,-0.145816,-0.0374369,0.0985504,-0.0143791,0.182325,0.125481,0.22443,-0.0594032,5336684,0
300421,3,1.85547e-06,0.150933,0.0922736,-0.220267,0.0266306,0.0933072,0.00325143,-0.0598349,-0.194627,-0.0577362,0.105256,-0.0207848,0.224126,0.165457,0.292618,-0.0538538,5659296,0
300422,3,-1.09863e-06,0.129929,0.0773543,-0.188695,0.0152808,0.074586,0.00101257,-0.0586126,-0.155998,-0.0419285,0.0874801,-0.0153965,0.195612,0.14735,0.250036,-0.0469078,5546566,0
300423,3,-1.21257e-06,0.143591,0.0858822,-0.220214,0.00880253,0.0824756,-0.00890492,-0.0639459,-0.16718,-0.0516084,0.0974829,-0.0268918,0.231097,0.186639,0.290258,-0.0575007,5571690,0
300424,3,9.27734e-07,0.141094,0.0844586,-0.203171,0.0283966,0.0905604,0.00283672,-0.050803,-0.17728,-0.0555561,0.0918798,-0.0248944,0.201438,0.144089,0.260524,-0.0430507,5505502,0
300425,3,-2.84831e-07,0.144138,0.0792489,-0.191012,0.0252282,0.0907715,0.0054598,-0.0616123,-0.170081,-0.0613963,0.0856324,-0.0263693,0.20447,0.155768,0.258803,-0.0492752,5520332,0
300426,3,1.39364e-06,0.129133,0.076313,-0.192186,0.0332954,0.105947,0.00321115,-0.0568171,-0.179285,-0.0545365,0.0879236,-0.0160792,0.195751,0.149311,0.263139,-0.0452261,5595925,0
300427,3,-9.34855e-07,0.177526,0.100736,-0.219683,0.0297594,0.108304,0.0161879,-0.0434489,-0.197503,-0.0730736,0.093734,-0.0387877,0.217134,0.158984,0.280666,-0.0653861,5561334,0
300428,3,-8.1075e-07,0.184967,0.1086,-0.226916,0.0282451,0.103775,0.00928763,-0.0524324,-0.206439,-0.0577994,0.104109,-0.0358165,0.226534,0.163319,0.300594,-0.0765467,5744615,0
300429,3,9.552e-07,0.150933,0.0869748,-0.18908,0.028466,0.0894436,0.0119691,-0.0526364,-0.160416,-0.0587732,0.0816535,-0.0314654,0.20072,0.136592,0.246367,-0.0572459,5601221,0
300042,3,8.68734e-07,0.147879,0.0793215,-0.177566,0.0144456,0.0566964,-0.00727162,-0.0327537,-0.134557,-0.0268407,0.0807421,-0.0238242,0.169121,0.109474,0.204542,-0.054174,5247934,0
300042,3,4.78109e-07,0.107792,0.0605607,-0.128508,0.00907095,0.0382044,-0.00342574,-0.0256746,-0.0967424,-0.0286833,0.0583784,-0.0219451,0.124671,0.0908036,0.158855,-0.0356822,5123949,1
300430,3,-2.19727e-07,0.138662,0.0838492,-0.165161,0.026424,0.0748496,0.00471126,-0.0387323,-0.164937,-0.0500674,0.0794581,-0.0311241,0.186,0.130345,0.235093,-0.055359,5420466,0
300431,3,-1.54622e-07,0.133396,0.0726371,-0.165902,0.0261165,0.0890349,0.0052369,-0.0431422,-0.155197,-0.0463616,0.0825162,-0.0296824,0.171921,0.120397,0.227062,-0.0542616,5394626,0
300432,3,1.32243e-08,0.128321,0.0829072,-0.163098,0.010762,0.0571677,-0.0033357,-0.0348071,-0.1491,-0.0435801,0.076829,-0.0213543,0.167116,0.123905,0.216591,-0.0411877,5342194,0
300433,3,5.17019e-07,0.145709,0.0806198,-0.169287,0.0108176,0.0582916,-0.00562172,-0.0443674,-0.142274,-0.0304579,0.0808248,-0.028363,0.171228,0.121725,0.216084,-0.0497455,5288079,0
300434,3,2.54313e-08,0.126512,0.0724465,-0.169044,0.0141876,0.0597749,0.00231572,-0.0398258,-0.139234,-0.0360547,0.0826507,-0.0157249,0.165983,0.116046,0.213788,-0.0437992,5253930,0
300435,3,-5.83903e-07,0.122995,0.0753906,-0.156874,0.0130756,0.0580326,-0.00243796,-0.0404376,-0.139117,-0.034108,0.0765034,-0.0226427,0.16322,0.118807,0.214799,-0.0509075,5313141,0
300436,3,-9.41976e-07,0.128101,0.0782405,-0.157797,0.0138128,0.0611249,-0.000678785,-0.0369423,-0.134341,-0.0405074,0.0751994,-0.0236905,0.156997,0.113193,0.206979,-0.0478339,5247585,0
300437,3,1.16577e-06,0.137383,0.0772033,-0.171861,0.0128714,0.0557535,-0.00670007,-0.0398499,-0.131025,-0.0339926,0.090796,-0.0225044,0.167378,0.116792,0.210768,-0.0549579,5268051,0
300438,3,7.50732e-07,0.145034,0.0848947,-0.212819,0.0145745,0.0695608,-0.0022015,-0.057783,-0.158217,-0.0378299,0.103943,-0.0161324,0.201562,0.155362,0.258731,-0.0601588,5538378,0
300439,3,7.22249e-07,0.148547,0.100233,-0.249315,0.0308978,0.106074,0.0142304,-0.0489011,-0.213698,-0.0498538,0.119314,-0.0281276,0.246595,0.167893,0.31209,-0.0644917,5498193,0
300043,3,3.50952e-08,0.139812,0.07323,-0.157099,0.0136494,0.0475797,-0.00786228,-0.0340411,-0.126534,-0.0265503,0.0816163,-0.0135258,0.14187,0.0968865,0.185233,-0.0561216,5172144,0
300043,3,-5.92041e-07,0.102683,0.0592799,-0.124774,0.00162084,0.0336286,-0.0111198,-0.0311659,-0.0979866,-0.0136619,0.0730326,-0.0124041,0.129241,0.085839,0.159345,-0.0437004,5202520,1
300440,3,-2.56755e-06,0.143684,0.106872,-0.234873,0.0228254,0.0765528,-0.00725079,-0.0484457,-0.178654,-0.0477538,0.120254,-0.0242247,0.229135,0.161723,0.300163,-0.0688613,5491832,0
300441,3,-1.95313e-06,0.145027,0.100857,-0.235581,0.0293779,0.0989971,-0.00397624,-0.0485033,-0.186911,-0.041522,0.120873,-0.0264657,0.234859,0.149028,0.293377,-0.0604965,5533254,0
300442,3,-4.9113e-06,0.150018,0.106715,-0.249689,0.0288983,0.0940682,0.00271923,-0.0395878,-0.20334,-0.043143,0.12022,-0.0252131,0.239951,0.160424,0.310262,-0.068426,5596902,0
300443,3,-2.7181e-06,0.148646,0.108021,-0.271181,0.0277836,0.0900268,0.00716428,-0.0500628,-0.217292,-0.0689363,0.114639,-0.0328606,0.272638,0.200018,0.349579,-0.0620951,5617232,0
300444,3,2.16878e-06,0.156616,0.0920591,-0.274094,0.0272741,0.0955436,-0.0058861,-0.0539844,-0.214178,-0.0973033,0.134162,-0.0207067,0.269692,0.207377,0.330119,-0.0441594,5503970,0
300445,3,-1.55029e-06,0.147126,0.0909457,-0.218925,0.0210291,0.0869686,0.00318951,-0.051359,-0.191759,-0.0726479,0.112232,-0.0192153,0.232018,0.168963,0.289634,-0.0486176,5596675,0
300446,3,-5.10661e-07,0.13641,0.0907879,-0.240825,0.026849,0.0813599,-0.00269626,-0.0550575,-0.190818,-0.0558744,0.115433,-0.023465,0.245743,0.183303,0.315461,-0.0544645,5608867,0
300447,3,1.64998e-06,0.149317,0.0940593,-0.233428,0.0190416,0.0777515,0.00559633,-0.0460342,-0.190017,-0.0676882,0.110024,-0.0204136,0.25057,0.17322,0.296892,-0.0557245,5560987,0
300448,3,1.35498e-06,0.121245,0.0864299,-0.228266,0.0416101,0.122834,0.0152353,-0.0449321,-0.201277,-0.0546632,0.11713,-0.0234937,0.233066,0.157658,0.291016,-0.0642774,5719449,0
300449,3,-1.25936e-06,0.165281,0.101203,-0.248227,0.0311219,0.0832162,-0.00852915,-0.0525,-0.189771,-0.032446,0.110209,-0.0301611,0.231179,0.157928,0.296346,-0.0603081,5507534,0
300044,3,2.34985e-07,0.133442,0.0731293,-0.153271,0.0135911,0.0492754,-0.00601179,-0.0296797,-0.123999,-0.0236218,0.0649121,-0.0241128,0.14208,0.0989743,0.186572,-0.0489659,5089679,0
300044,3,-6.9987e-07,0.129801,0.0696493,-0.160408,0.00460911,0.0506135,-0.00422397,-0.0292349,-0.136638,-0.0278552,0.0855387,-0.00642525,0.160337,0.111265,0.211812,-0.0531069,5403686,1
